arrival_mode,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,median,metric,n,offered_load_rps,policy_id,regime,resamples,resampling_unit,std
poisson,11.70165900744524,6.193883753442927,,a_p0.5_d0.5,E8,E8-9d2be512b798,8.75899908162301,9.085276245847153,tpot_p95_ms,5,32,mono,mixed,2000,workload_seed,3.6526044848068406
poisson,19.62281905962353,9.576533978539485,,a_p0.5_d0.5,E8,E8-9d2be512b798,14.620449798188542,12.424181363636421,tpot_p99_ms,5,32,mono,mixed,2000,workload_seed,6.555548064342279
poisson,2219.4896252706126,841.4881163197199,,a_p0.5_d0.5,E8,E8-9d2be512b798,1487.0776747408836,894.5689203534517,e2e_p95_ms,5,32,mono,mixed,2000,workload_seed,888.9114250263245
poisson,17.114700000000084,3.0438000000000103,,a_p0.5_d0.5,E8,E8-9d2be512b798,9.034000000000015,3.787499999999909,itl_p95_ms,5,32,mono,mixed,2000,workload_seed,9.021020854094157
poisson,61.89439999999995,28.238700000000062,,a_p0.5_d0.5,E8,E8-9d2be512b798,43.94970000000003,40.35600000000022,itl_p99_ms,5,32,mono,mixed,2000,workload_seed,22.141235962565382
poisson,31.52913499103791,28.70731970087574,,a_p0.5_d0.5,E8,E8-9d2be512b798,30.318334514393523,30.834925232853152,request_throughput_rps,5,32,mono,mixed,2000,workload_seed,1.8428112747641459
poisson,4120.877499108273,3594.1617968394253,,a_p0.5_d0.5,E8,E8-9d2be512b798,3854.048328938722,3853.306247798877,output_token_throughput_tps,5,32,mono,mixed,2000,workload_seed,349.31075627857155
poisson,29.50220241459581,24.372312555485166,,a_p0.5_d0.5,E8,E8-9d2be512b798,27.349049781698398,28.21004068820701,observed_request_throughput_rps,5,32,mono,mixed,2000,workload_seed,3.3537173831749034
poisson,4.190450169842992,2.808619369413273,,a_p0.5_d0.5,E8,E8-9d2be512b798,3.499534769628133,3.5656646696933807,iteration_cv,5,32,mono,mixed,2000,workload_seed,0.9004731216624575
poisson,728.3011709146056,140.7122157401851,,a_p0.5_d0.5,E8,E8-9d2be512b798,358.0865502731119,223.54867935725542,max_wait_ms,5,32,mono,mixed,2000,workload_seed,412.47789761736874
poisson,3.6,0.0,,a_p0.5_d0.5,E8,E8-9d2be512b798,1.2,0.0,starvation_proxy_count,5,32,mono,mixed,2000,workload_seed,2.6832815729997477
poisson,0.9989534099226182,0.9653697656359188,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.9875123153956489,0.9985133914745857,waiting_satisfaction_jain,5,32,mono,mixed,2000,workload_seed,0.02473230048729009
poisson,612.7090764260602,82.88468472140214,,a_p0.5_d0.5,E8,E8-9d2be512b798,280.22877487121383,117.63309451997176,short_prompt_ttft_p95_ms,5,32,mono,mixed,2000,workload_seed,369.3939746144516
poisson,715.462397763868,143.15670948941613,,a_p0.5_d0.5,E8,E8-9d2be512b798,343.25725118824704,157.95896119507674,long_prompt_ttft_p95_ms,5,32,mono,mixed,2000,workload_seed,412.77517490312863
poisson,54.033899999999996,0.6921000000000008,,a_p0.5_d0.5,E8,E8-9d2be512b798,24.811699999999995,2.0205,primer_max_itl_ms,5,32,mono,mixed,2000,workload_seed,34.13114867976171
poisson,45.0,17.0,,a_p0.5_d0.5,E8,E8-9d2be512b798,29.6,27.0,backlog_at_arrival_end,5,32,mono,mixed,2000,workload_seed,18.04993074778959
poisson,0.991471341767936,0.9348319365041217,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.9682057498142408,0.9845465814378288,server_busy_fraction,5,32,mono,mixed,2000,workload_seed,0.03868745553424932
poisson,0.6053454387685424,0.2517196249585071,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.4190040381543409,0.2929583871712266,batch_slot_occupancy,5,32,mono,mixed,2000,workload_seed,0.2298251987194385
poisson,1912.5318063922155,804.5768149632613,,trace_demo,E8,E8-ae430d1a251a,1321.7309856573468,1144.5468942377083,ttft_p50_ms,5,32,chunk_512,mixed,2000,workload_seed,715.1327321453673
poisson,4177.476652285373,2870.388121155808,,trace_demo,E8,E8-ae430d1a251a,3451.5756343223015,3172.18404214127,ttft_p95_ms,5,32,chunk_512,mixed,2000,workload_seed,862.6948237079645
